,J,Location,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
7900,110,Ballarat,1.0,0.03137154965144293,2,0.5170250896057348,0.4584139264990329,0.7553956834532374
7901,110,Launceston,1.0,0.1521269628186705,2,0.5946436677258284,0.5208711433756806,0.5714285714285714
7902,110,MelbourneAirport,1.0,4.665819267298965e-06,2,0.6170309653916212,0.5429616087751371,0.7589285714285714
7903,110,Dartmoor,0.012411987051506583,0.002667210366451923,2,0.41889985895627646,0.3779816513761468,0.9636363636363636
7904,110,Watsonia,1.0,1.0635258835351574e-08,2,0.5509731232622799,0.5380530973451327,0.8414634146341463
7905,110,Sale,1.0,0.15146374182914324,2,0.6447733580018501,0.5231316725978647,0.5689655172413793
7906,111,Hobart,0.09650895112822451,0.007141598851019444,2,0.6735130509199829,0.6062176165803109,0.4859154929577465
7907,111,Melbourne,1.0,2.6077528234522664e-06,2,0.7034529451591063,0.662303664921466,0.5876288659793815
7908,111,MountGambier,0.002361063231912822,4.227270647574826e-06,2,0.5754290876242095,0.53125,0.8076923076923077
7909,111,Ballarat,1.0,0.0029615905528809754,2,0.6766712141882674,0.5872727272727273,0.5394736842105263
7910,111,Launceston,1.0,0.21796073821953804,2,0.7033318119580101,0.6014234875444839,0.38095238095238093
7911,111,MelbourneAirport,1.0,2.1711790917608556e-05,2,0.7381386861313869,0.6442831215970962,0.5403225806451613
7912,111,Dartmoor,6.01543586145616e-05,0.0002890800773357063,2,0.5266887104393009,0.4594594594594595,0.875
7913,111,Watsonia,0.5736211772357183,0.005617649824640602,2,0.655110310670869,0.5597609561752988,0.6015625
7914,111,Sale,1.0,0.015104564333048137,2,0.715076071922545,0.6432432432432432,0.4
7915,112,Hobart,1.0,0.5782089873882237,2,0.7044187044187045,0.588034188034188,0.3618421052631579
7916,112,Melbourne,0.0785268104062419,1.4502033558248143e-05,2,0.6677588466579292,0.6066838046272494,0.6853932584269663
7917,112,MountGambier,1.0840447903292526e-05,0.046513458082744666,2,0.5894308943089431,0.46691176470588236,0.7423312883435583
7918,112,Ballarat,0.6636611362732209,0.010886011403835234,2,0.699595868881904,0.578544061302682,0.5222929936305732
7919,112,Launceston,1.0,0.6387058621677357,2,0.670140462165836,0.5989010989010989,0.36065573770491804
7920,112,MelbourneAirport,1.0,2.5962647268470043e-09,2,0.7245508982035929,0.6800699300699301,0.5950413223140496
7921,112,Dartmoor,0.0007512475350311128,0.00038622565761907884,2,0.5716298731798967,0.49355432780847147,0.8166666666666667
7922,112,Watsonia,0.3148632482260599,6.95479083803847e-05,2,0.6766882516188714,0.6149732620320856,0.5642857142857143
7923,112,Sale,1.0,0.007680666456714006,2,0.7261958997722096,0.6578449905482041,0.4144144144144144
7924,113,Hobart,1.0,0.003936358585870916,2,0.766367137355584,0.6804835924006909,0.28846153846153844
7925,113,Melbourne,1.0,5.056827429777836e-12,2,0.7789046653144016,0.7591623036649214,0.5697674418604651
7926,113,MountGambier,0.0028834680258943805,2.60984751520042e-06,2,0.6520758122743683,0.5885608856088561,0.6705882352941176
7927,113,Ballarat,0.03172241271215087,0.006330985248895413,2,0.7415881561238223,0.6538461538461539,0.35172413793103446
7928,113,Launceston,1.0,0.0037786342035580262,2,0.7535115541458994,0.7056672760511883,0.29365079365079366
7929,113,MelbourneAirport,1.0,0.00022648165068523156,2,0.8006401463191587,0.710431654676259,0.3088235294117647
7930,113,Dartmoor,0.00023876445280180184,2.9726504584615795e-07,2,0.6516643225503985,0.5769944341372912,0.7371428571428571
7931,113,Watsonia,0.5853631717680103,0.000249636068040526,2,0.7616651418115279,0.6927374301675978,0.3357142857142857
7932,113,Sale,1.0,0.04600262070884389,2,0.7763280521901211,0.6972318339100346,0.2764227642276423
7933,114,Hobart,1.0,0.02870576052556335,2,0.7301112061591104,0.643598615916955,0.36879432624113473
7934,114,Melbourne,1.0,2.226905536334056e-08,2,0.7654061624649859,0.7073170731707317,0.5238095238095238
7935,114,MountGambier,0.004764224981345753,0.11239794925435795,2,0.6088129496402878,0.4812734082397004,0.68125
7936,114,Ballarat,0.09952386753050721,0.004478959522499363,2,0.6856247201074788,0.6027131782945736,0.5073529411764706
7937,114,Launceston,1.0,0.2676860687604212,2,0.7255792821444798,0.6569872958257713,0.2926829268292683
7938,114,MelbourneAirport,1.0,0.022837260664729034,2,0.7691256830601093,0.6672760511882998,0.344
7939,114,Dartmoor,0.0005502949245662805,6.752694821408898e-07,2,0.5848613070051716,0.5376146788990825,0.8156424581005587
7940,114,Watsonia,0.5914795151861527,6.792479209208378e-07,2,0.7303058387395737,0.6690265486725664,0.4966442953020134
7941,114,Sale,1.0,0.0266688439755576,2,0.759481961147086,0.6725978647686833,0.3474576271186441
7942,115,Hobart,0.7701863208964279,0.12452190088614201,2,0.7479674796747967,0.6753022452504318,0.2608695652173913
7943,115,Melbourne,0.1009572605174639,1.1215184655388863e-06,2,0.7568517217146873,0.7103825136612022,0.4639175257731959
7944,115,MountGambier,0.32602377480081013,7.180099488057588e-05,2,0.6405051871898962,0.5619223659889094,0.6815642458100558
7945,115,Ballarat,0.6218861743824919,9.256247021290889e-05,2,0.7350963693411027,0.6698841698841699,0.42028985507246375
7946,115,Launceston,1.0,0.05295706037905762,2,0.7496598639455783,0.6928702010968921,0.264
7947,115,MelbourneAirport,1.0,2.1906658251513223e-05,2,0.7966256269949841,0.7327272727272728,0.3252032520325203
7948,115,Dartmoor,0.02533051199229467,4.234744526430649e-05,2,0.6433632498819084,0.5531531531531532,0.7103825136612022
7949,115,Watsonia,0.10289143001553279,2.1808517626632205e-07,2,0.7624942686840899,0.7103321033210332,0.41911764705882354
7950,115,Sale,1.0,0.00010006969664774528,2,0.7890588780713954,0.7341549295774648,0.3392857142857143
7951,116,Hobart,1.0,0.14577183345610917,2,0.7449721865639709,0.6718480138169257,0.21935483870967742
7952,116,Melbourne,1.0,6.501755815696113e-05,2,0.7814476458186929,0.6939890710382514,0.4019607843137255
7953,116,MountGambier,0.23842779366909375,0.078212136598136,2,0.6229138475417231,0.4879852125693161,0.6770186335403726
7954,116,Ballarat,1.0,0.012567813355137226,2,0.7400268937696101,0.637065637065637,0.4
7955,116,Launceston,1.0,0.05582288514661278,2,0.7343608340888486,0.6892138939670932,0.288135593220339
7956,116,MelbourneAirport,1.0,0.0006714270658115237,2,0.7779297765617875,0.7109090909090909,0.3252032520325203
7957,116,Dartmoor,0.8529613669665678,8.430502903732477e-08,2,0.6183278223901748,0.563963963963964,0.782608695652174
7958,116,Watsonia,0.5643009531264311,1.8117680546116308e-09,2,0.7412844036697248,0.6942909760589319,0.5367647058823529
7959,116,Sale,1.0,0.8098425845781343,2,0.7584608252202133,0.654320987654321,0.22321428571428573
7960,117,Hobart,1.0,0.011635898407973482,2,0.7360992301112061,0.6972318339100346,0.2624113475177305
7961,117,Melbourne,0.0014425195479078102,7.078166198770558e-07,2,0.7556022408963585,0.6991869918699187,0.5
7962,117,MountGambier,0.24838555163021298,0.004796564953473956,2,0.612410071942446,0.5093632958801498,0.7058823529411765
7963,117,Ballarat,0.5592828297475567,1.5649655646295095e-07,2,0.7196596506941334,0.6841085271317829,0.515625
7964,117,Launceston,1.0,0.0015033241105902443,2,0.7496592457973649,0.7114337568058077,0.2803030303030303
7965,117,MelbourneAirport,1.0,0.0004997346610127413,2,0.7928051001821493,0.7093235831809872,0.33064516129032256
7966,117,Dartmoor,0.14069105927500167,1.3849839696049242e-05,2,0.5825105782792666,0.5119266055045871,0.8228571428571428
7967,117,Watsonia,0.5362642037364083,8.090314792503222e-06,2,0.7437442075996293,0.695575221238938,0.417910447761194
7968,117,Sale,1.0,0.7532003576474426,2,0.772895467160037,0.6583629893238434,0.22900763358778625
7969,118,Hobart,1.0,0.0002605126034274299,2,0.7218656397090286,0.6563039723661486,0.46511627906976744
7970,118,Melbourne,0.1378749242051629,2.0702132690982276e-10,2,0.6907983761840325,0.6884816753926701,0.6635514018691588
7971,118,MountGambier,1.4662323335315185e-05,0.0013501256709801822,2,0.59936766034327,0.5055147058823529,0.75
7972,118,Ballarat,0.4742610351586477,2.8324621181263764e-05,2,0.702137335152342,0.6090909090909091,0.5796178343949044
7973,118,Launceston,1.0,0.0005755495311521577,2,0.7041095890410959,0.6797153024911032,0.4188034188034188
7974,118,MelbourneAirport,0.47311106262002045,3.7355606341605265e-05,2,0.7326642335766423,0.6152450090744102,0.6
7975,118,Dartmoor,0.01997935464482137,0.002063288862338944,2,0.5682569674067076,0.4810810810810811,0.8087431693989071
7976,118,Watsonia,1.0,0.004197167814737082,2,0.6576332429990966,0.5784313725490197,0.5789473684210527
7977,118,Sale,0.46395749695869526,0.6937516652116057,2,0.7225539733578319,0.5941499085923218,0.375
7978,119,Hobart,1.0,5.125755589400455e-05,2,0.6966966966966966,0.6717948717948717,0.43356643356643354
7979,119,Melbourne,0.112790056306419,0.0013410420164216342,2,0.6795543905635649,0.596401028277635,0.594059405940594
7980,119,MountGambier,0.03541659945804409,1.1290597084857184e-06,2,0.5849141824751581,0.5349264705882353,0.8206521739130435
7981,119,Ballarat,0.13041382743700589,0.0007092205996972554,2,0.6780422092501123,0.5842911877394636,0.5874125874125874
7982,119,Launceston,1.0,0.11761800041671279,2,0.6980961015412511,0.6227106227106227,0.3828125
7983,119,MelbourneAirport,0.05334142106598884,0.002570513320393201,2,0.7259327498848457,0.6101398601398601,0.515625
7984,119,Dartmoor,0.002557465759241825,3.5739692940836663e-06,2,0.5556599342414279,0.5064456721915286,0.8424242424242424
7985,119,Watsonia,0.27846825581084556,4.376066052421535e-05,2,0.6694405917706888,0.6060606060606061,0.5984848484848485
7986,119,Sale,0.05009357245598648,0.009693795218715865,2,0.6911161731207289,0.6068052930056711,0.5142857142857142
7987,120,Hobart,1.0,1.0,2,0.7620881471972615,0.6528497409326425,0.22580645161290322
7988,120,Melbourne,0.14068603219706544,5.77726172670031e-07,2,0.7567750677506775,0.7097625329815304,0.4392523364485981
7989,120,MountGambier,0.003610715077024513,2.5070975291942408e-08,2,0.6468468468468469,0.5966542750929368,0.7241379310344828
7990,120,Ballarat,0.4114228757675078,0.00014410996873104746,2,0.7442922374429224,0.6457960644007156,0.44375
7991,120,Launceston,1.0,0.0029351516781000245,2,0.7520585544373285,0.6943462897526502,0.3111111111111111
7992,120,MelbourneAirport,0.2670312579050747,0.0028782492045767256,2,0.7787330316742082,0.6829268292682927,0.35772357723577236
7993,120,Dartmoor,0.008995775376132964,0.00010296343831773153,2,0.6403712296983759,0.5531914893617021,0.712707182320442
7994,120,Watsonia,0.4686503706715962,0.00010935655485567839,2,0.7300046232085067,0.6809269162210339,0.4482758620689655
7995,120,Sale,1.0,0.026715803325534422,2,0.7611391823610473,0.676416819012797,0.3125
7996,121,Hobart,1.0,0.14489477126315445,2,0.757912745936698,0.6626297577854672,0.29770992366412213
7997,121,Melbourne,0.12622286764734877,2.301441696767658e-05,2,0.7671809256661991,0.6820652173913043,0.46153846153846156
7998,121,MountGambier,5.123961006407759e-06,0.00011212071141371413,2,0.6226924808644755,0.527001862197393,0.7468354430379747
7999,121,Ballarat,0.35555922345395563,0.004922858135126309,2,0.6795104261106074,0.6077348066298343,0.4861111111111111
8000,121,Launceston,1.0,0.0038760201194049273,2,0.7551113130395275,0.6787658802177858,0.3103448275862069
8001,121,MelbourneAirport,1.0,6.823022014939607e-05,2,0.7621895124195032,0.6889279437609842,0.4297520661157025
8002,121,Dartmoor,0.08758505007394542,4.67121748546811e-07,2,0.5961807172799255,0.5428571428571428,0.8050314465408805
8003,121,Watsonia,0.1087054834301783,2.3761002256830784e-12,2,0.7207165824529168,0.7038391224862889,0.5857142857142857
8004,121,Sale,1.0,0.049322726529223065,2,0.727816091954023,0.6502732240437158,0.3805309734513274
8005,122,Hobart,1.0,0.016232793734165904,2,0.783147989734816,0.6868512110726643,0.23870967741935484
8006,122,Melbourne,0.17467970319942983,1.9477882761520437e-05,2,0.7633426966292135,0.7065217391304348,0.449438202247191
8007,122,MountGambier,0.05153327406606597,5.702184889743607e-11,2,0.6671195652173914,0.6127272727272727,0.7577639751552795
8008,122,Ballarat,0.028877164303298158,0.5468168403719891,2,0.7105978260869565,0.5637707948243993,0.4296875
8009,122,Launceston,0.9628409136905518,0.005747030636897693,2,0.7514792899408284,0.7081081081081081,0.26717557251908397
8010,122,MelbourneAirport,0.8594185485165475,0.00591789055032453,2,0.760595130748422,0.7142857142857143,0.3142857142857143
8011,122,Dartmoor,0.00021838077545393837,1.8611841134414055e-06,2,0.6661918328584995,0.558303886925795,0.7398843930635838
8012,122,Watsonia,1.0,0.0001484287849625245,2,0.7448933272809805,0.6871401151631478,0.390625
8013,122,Sale,0.6178201976592348,0.068353111913088,2,0.77104532839963,0.6779359430604982,0.2868217054263566
8014,123,Hobart,1.0,0.027098074435421376,2,0.7540633019674936,0.671280276816609,0.2727272727272727
8015,123,Melbourne,1.0,0.0006441860714326476,2,0.7408707865168539,0.6521739130434783,0.5
8016,123,MountGambier,0.001174160236361678,1.125135398361612e-05,2,0.65625,0.5581818181818182,0.7176470588235294
8017,123,Ballarat,1.0,1.046380845971003e-05,2,0.7119565217391305,0.634011090573013,0.5531914893617021
8018,123,Launceston,1.0,0.00010940529986846425,2,0.7565969062784349,0.7117117117117117,0.29577464788732394
8019,123,MelbourneAirport,0.05138408114082823,0.013927436269223681,2,0.7538322813345356,0.6628571428571428,0.4
8020,123,Dartmoor,0.0008549865986516832,7.858715703196664e-06,2,0.6571699905033238,0.5636042402826855,0.7052023121387283
8021,123,Watsonia,1.0,0.0004665837746494809,2,0.7397820163487738,0.6551724137931034,0.4306569343065693
8022,123,Sale,1.0,0.31740045667605365,2,0.7654949121184089,0.6672597864768683,0.2462686567164179
8023,124,Hobart,1.0,0.0041177410309764335,2,0.7608044501497646,0.7029360967184801,0.291044776119403
8024,124,Melbourne,0.007557123375673471,2.2289505051804305e-10,2,0.7955182072829131,0.7371273712737128,0.5048543689320388
8025,124,MountGambier,0.22761877892100046,1.2525672391378517e-05,2,0.6728675136116152,0.592057761732852,0.6309523809523809
8026,124,Ballarat,0.9639937560428621,0.005914979600036217,2,0.7336343115124153,0.6292134831460674,0.4326241134751773
8027,124,Launceston,1.0,0.012531995661935486,2,0.7640449438202247,0.7115749525616698,0.23622047244094488
8028,124,MelbourneAirport,0.4890854195833888,0.018592813007235507,2,0.7887067395264117,0.6946983546617916,0.3050847457627119
8029,124,Dartmoor,3.4477479930144143e-06,4.6629764215629164e-05,2,0.6361045130641331,0.562610229276896,0.6777777777777778
8030,124,Watsonia,0.5860225274871447,3.8285440410511476e-05,2,0.7686601761706073,0.689594356261023,0.3716216216216216
8031,124,Sale,1.0,0.07387909067700564,2,0.7905497501135847,0.6965648854961832,0.21374045801526717
8032,125,Hobart,1.0,0.006405449742783377,2,0.7265725288831836,0.6649395509499136,0.36764705882352944
8033,125,Melbourne,0.6216303544206728,0.0027871953956444388,2,0.7511864406779661,0.6131578947368421,0.5283018867924528
8034,125,MountGambier,8.310084082091486e-05,9.469208318492118e-07,2,0.6119402985074627,0.5620437956204379,0.7469879518072289
8035,125,Ballarat,1.0,0.0042375829609510186,2,0.6736794986571173,0.5650485436893203,0.5939849624060151
8036,125,Launceston,1.0,0.014729862793143592,2,0.7048957388939256,0.6428571428571429,0.408
8037,125,MelbourneAirport,1.0,2.5763974921038573e-08,2,0.7701575532900834,0.7025641025641025,0.4782608695652174
8038,125,Dartmoor,0.056878326100628075,0.00098954981702987,2,0.6098591549295774,0.511070110701107,0.7470588235294118
8039,125,Watsonia,0.5738609379870456,2.767822593814384e-08,2,0.7246907924874026,0.6709796672828097,0.5579710144927537
8040,125,Sale,1.0,0.0315899827529702,2,0.7661623108665749,0.6832412523020258,0.2824427480916031
8041,126,Hobart,1.0,0.3002375403533504,2,0.7327327327327328,0.6547008547008547,0.2857142857142857
8042,126,Melbourne,0.27460408602906705,0.0005517713156310788,2,0.7299077733860343,0.6537467700258398,0.45871559633027525
8043,126,MountGambier,0.0031094780251811798,3.24071251754593e-09,2,0.6183552930486143,0.5745062836624776,0.7904191616766467
8044,126,Ballarat,0.02860041864025684,0.025099375604112403,2,0.6705513222770059,0.5945945945945946,0.4748201438848921
8045,126,Launceston,0.9443205557871395,0.0003383948774348671,2,0.7473684210526316,0.6966490299823633,0.36153846153846153
8046,126,MelbourneAirport,0.08080342440476551,6.798534727496626e-07,2,0.7537551206190259,0.7087912087912088,0.4365079365079365
8047,126,Dartmoor,0.06282633444155274,1.2024592863694993e-05,2,0.6210280373831776,0.5469924812030075,0.7570621468926554
8048,126,Watsonia,1.0,0.0005691603117581693,2,0.7156133828996283,0.6416083916083916,0.4583333333333333
8049,126,Sale,0.7978915267529285,0.5023537399280377,2,0.7548885857207822,0.6495238095238095,0.275
8050,127,Hobart,1.0,0.08941116705022355,2,0.6972162740899358,0.6265060240963856,0.38636363636363635
8051,127,Melbourne,0.5796469822235356,0.0007623208776748773,2,0.6905890318212593,0.6223404255319149,0.5567010309278351
8052,127,MountGambier,0.02138331407158175,3.572341678133678e-05,2,0.6130790190735694,0.5611510791366906,0.6989795918367347
8053,127,Ballarat,1.0,0.24802495619422832,2,0.6504504504504505,0.5368620037807184,0.5177304964539007
8054,127,Launceston,0.4724231531480343,0.003050348314056434,2,0.6854653828519028,0.6409807355516638,0.46218487394957986
8055,127,MelbourneAirport,1.0,0.09208267341232038,2,0.7233075874602454,0.6236162361623616,0.4166666666666667
8056,127,Dartmoor,0.023411952842416987,2.948761047553352e-05,2,0.5645236977944627,0.5046210720887245,0.8136645962732919
8057,127,Watsonia,1.0,2.9330099878053374e-05,2,0.6657496561210454,0.6132596685082873,0.5882352941176471
8058,127,Sale,1.0,0.8357007407121166,2,0.7161172161172161,0.6018518518518519,0.3418803418803419
8059,128,Hobart,1.0,0.017400611573161244,2,0.7603765511339324,0.7029360967184801,0.22916666666666666
8060,128,Melbourne,1.0,0.00014065260485959552,2,0.7709065354884048,0.7213114754098361,0.36363636363636365
8061,128,MountGambier,0.41947437685702205,6.741351463155987e-08,2,0.6377988272440235,0.5748613678373382,0.7590361445783133
8062,128,Ballarat,1.0,0.028064426925381664,2,0.7140295831465711,0.6235521235521235,0.38
8063,128,Launceston,1.0,0.019041558830976333,2,0.7451247165532879,0.7129798903107861,0.2605042016806723
8064,128,MelbourneAirport,0.526688347693468,0.0005900645053475316,2,0.7751937984496124,0.7109090909090909,0.3125
8065,128,Dartmoor,8.67457035383204e-05,1.5230566124845106e-08,2,0.6074633915918753,0.5657657657657658,0.8082901554404145
8066,128,Watsonia,0.5488602932563551,9.199809189902477e-06,2,0.7239798257679964,0.6777163904235728,0.4621212121212121
8067,128,Sale,0.4997323778489434,0.0006592703282384943,2,0.7654149281409365,0.7319223985890653,0.272
8068,129,Hobart,1.0,0.0007845021802736721,2,0.6987590928540864,0.6442141623488774,0.43137254901960786
8069,129,Melbourne,0.6816074625368456,3.733013603515883e-05,2,0.6927966101694916,0.6456043956043956,0.5398230088495575
8070,129,MountGambier,0.611810311859242,4.88216352919639e-09,2,0.5881555153707052,0.5641025641025641,0.8171428571428572
8071,129,Ballarat,0.9749559953550682,0.00036007368767676154,2,0.6186402521386762,0.5662878787878788,0.6456692913385826
8072,129,Launceston,1.0,0.008521750543511446,2,0.7003154574132492,0.6303939962476548,0.4608695652173913
8073,129,MelbourneAirport,1.0,1.4154009185860704e-05,2,0.6985428051001822,0.6416819012797075,0.5652173913043478
8074,129,Dartmoor,0.29768066646084823,7.178733499289252e-07,2,0.5398313027179007,0.5037174721189591,0.877906976744186
8075,129,Watsonia,0.5889564509037619,2.5624396451906298e-05,2,0.6761337608795236,0.5914972273567468,0.6338028169014085
8076,129,Sale,1.0,0.001675784293405413,2,0.7228464419475655,0.6462585034013606,0.44696969696969696
8077,130,Hobart,1.0,0.06520806132044457,2,0.6692340607616603,0.5906735751295337,0.460431654676259
8078,130,Melbourne,1.0,0.00028114418652038805,2,0.6709039548022598,0.5895316804407713,0.6565656565656566
8079,130,MountGambier,0.8369706240806174,0.0004471072453947286,2,0.5784712799638173,0.4954296160877514,0.8
8080,130,Ballarat,0.26774768253716963,6.252690568021198e-05,2,0.6208914903196758,0.5568181818181818,0.6967213114754098
8081,130,Launceston,0.9580389288579612,0.3355166998715969,2,0.6824324324324325,0.5797373358348968,0.4084507042253521
8082,130,MelbourneAirport,0.983189898334835,0.00019795077342678666,2,0.680783242258652,0.5904936014625228,0.6134453781512605
8083,130,Dartmoor,0.44708281017477747,0.009460474605727312,2,0.542642924086223,0.4368029739776952,0.84472049689441
8084,130,Watsonia,0.01086651568894317,7.396975610107701e-05,2,0.6385707741639945,0.5693160813308688,0.664179104477612
8085,130,Sale,0.09423089539525072,0.009250831890496747,2,0.6966292134831461,0.6241496598639455,0.4405594405594406
8086,131,Hobart,0.5678474178360704,0.0002586347706379529,2,0.6820710312366282,0.6580310880829016,0.4315068493150685
8087,131,Melbourne,0.11917054178647299,0.0002446514464478248,2,0.6872803935347856,0.6038251366120219,0.6288659793814433
8088,131,MountGambier,0.0005704366713147962,5.864457665821541e-06,2,0.5684163301929116,0.5141776937618148,0.8227848101265823
8089,131,Ballarat,0.5434706774780971,3.09108712817727e-05,2,0.6242095754290876,0.5663551401869159,0.6870229007633588
8090,131,Launceston,1.0,0.01197623202728131,2,0.6807447774750227,0.6225045372050817,0.44696969696969696
8091,131,MelbourneAirport,0.012472911971289701,4.415824160600891e-06,2,0.6941283568502503,0.6428571428571429,0.568
8092,131,Dartmoor,0.0008978457165719397,6.814605754552292e-05,2,0.5675422138836773,0.4888888888888889,0.8383233532934131
8093,131,Watsonia,0.10340147053370805,0.0001356886758200062,2,0.6591432519576232,0.5913200723327305,0.60431654676259
8094,131,Sale,0.9394264786653254,0.011369851591650874,2,0.7070004636068614,0.6172839506172839,0.46511627906976744
8095,132,Hobart,1.0,0.497096119459983,2,0.7147751605995717,0.6678141135972461,0.26956521739130435
8096,132,Melbourne,0.33745214499962634,3.9755745952102174e-06,2,0.7477966101694915,0.6826666666666666,0.4649122807017544
8097,132,MountGambier,0.0005486787798364273,9.583889231382398e-06,2,0.6478044363965595,0.581056466302368,0.6647727272727273
8098,132,Ballarat,0.4386381498266937,0.00010153146002241689,2,0.6854838709677419,0.6150870406189555,0.5785123966942148
8099,132,Launceston,1.0,2.2518752847293234e-05,2,0.727355901189387,0.7296819787985865,0.35294117647058826
8100,132,MelbourneAirport,0.5132918307290952,2.6109727332698173e-05,2,0.7732005432322318,0.7209737827715356,0.35537190082644626
8101,132,Dartmoor,0.013376005503837003,2.902286376603368e-05,2,0.6237064910630291,0.5531135531135531,0.7191011235955056
8102,132,Watsonia,0.12280847542710514,9.839994958245992e-05,2,0.7263888888888889,0.6578014184397163,0.4370860927152318
8103,132,Sale,0.1671746413219941,0.04388527313660493,2,0.768595041322314,0.6868131868131868,0.2692307692307692
8104,133,Hobart,1.0,0.05825057979063277,2,0.6966966966966966,0.6222222222222222,0.4090909090909091
8105,133,Melbourne,0.33049136390500844,8.550310243602542e-08,2,0.6611733684904416,0.6356589147286822,0.7070707070707071
8106,133,MountGambier,0.024776040915086363,4.0674158286154715e-06,2,0.5836363636363636,0.532258064516129,0.7844311377245509
8107,133,Ballarat,0.6960846203389692,2.1674148366365952e-05,2,0.6462370437133844,0.5886792452830188,0.6453900709219859
8108,133,Launceston,1.0,0.00016004320716147565,2,0.6900958466453674,0.6470588235294118,0.4782608695652174
8109,133,MelbourneAirport,1.0,1.8308824266351041e-06,2,0.7075045207956601,0.623352165725047,0.6220472440944882
8110,133,Dartmoor,0.013896764024643701,0.015032171892760453,2,0.5706241201313937,0.46950092421441775,0.7909604519774012
8111,133,Watsonia,0.01315457589771698,0.002174434089793169,2,0.6252285191956124,0.5597014925373134,0.6209677419354839
8112,133,Sale,0.41875751463015076,0.010417824798775427,2,0.6585027726432532,0.5928571428571429,0.5254237288135594
8113,134,Hobart,1.0,0.010898429638480669,2,0.721627408993576,0.6626506024096386,0.362962962962963
8114,134,Melbourne,0.28138756617736815,1.3167289584084588e-05,2,0.7050067658998647,0.6622340425531915,0.5730337078651685
8115,134,MountGambier,0.0032323266902264487,4.807117746010801e-05,2,0.6123188405797102,0.5418181818181819,0.7243589743589743
8116,134,Ballarat,1.0,0.0003070214384633957,2,0.7072072072072072,0.6275992438563327,0.4583333333333333
8117,134,Launceston,1.0,0.0103918021776322,2,0.7322727272727273,0.677536231884058,0.3333333333333333
8118,134,MelbourneAirport,0.12825454854369878,2.6400485018006237e-07,2,0.7331828442437923,0.6837121212121212,0.5344827586206896
8119,134,Dartmoor,0.00934983397861965,4.805498821976193e-06,2,0.5770862800565771,0.5408348457350273,0.776536312849162
8120,134,Watsonia,0.9757828656525143,0.0005256579812569002,2,0.695025569502557,0.6212914485165794,0.5144927536231884
8121,134,Sale,1.0,0.8599669282285491,2,0.7299771167048055,0.6363636363636364,0.2661290322580645
8122,135,Hobart,0.07134133065020744,0.07822910555424892,2,0.6740804106073567,0.6089965397923875,0.4296875
8123,135,Melbourne,1.0,0.00046764091344626374,2,0.6860546601261388,0.5978260869565217,0.6304347826086957
8124,135,MountGambier,0.10800880391912555,2.967006411660335e-08,2,0.597566471383506,0.5584415584415584,0.8125
8125,135,Ballarat,1.0,0.0030707665950941965,2,0.6385980883022303,0.5670289855072463,0.5925925925925926
8126,135,Launceston,1.0,6.64406248775004e-05,2,0.6742700729927007,0.6125,0.572463768115942
8127,135,MelbourneAirport,1.0,9.254889054758949e-08,2,0.7123350022758307,0.6373626373626373,0.6517857142857143
8128,135,Dartmoor,0.000969820121228083,6.652104963241432e-05,2,0.5770308123249299,0.5132075471698113,0.7951807228915663
8129,135,Watsonia,0.6036948428689661,2.410340839384239e-10,2,0.6649954421148587,0.6283018867924528,0.7202797202797203
8130,135,Sale,1.0,0.040227886075317826,2,0.6800925925925926,0.601063829787234,0.45864661654135336
8131,136,Hobart,1.0,0.11218571468230626,2,0.7201540436456996,0.6563039723661486,0.3157894736842105
8132,136,Melbourne,1.0,3.5714213640032895e-07,2,0.7281690140845071,0.6721311475409836,0.5865384615384616
8133,136,MountGambier,0.0003777508189467081,3.5065452344267188e-09,2,0.6380478987799367,0.5981651376146789,0.75
8134,136,Ballarat,0.1274412685992636,6.16547186549879e-06,2,0.691196388261851,0.6441947565543071,0.5310344827586206
8135,136,Launceston,1.0,0.0019354279904303042,2,0.7195402298850575,0.658578856152513,0.41353383458646614
8136,136,MelbourneAirport,1.0,2.180494512578335e-08,2,0.7510297482837529,0.7222222222222222,0.4453125
8137,136,Dartmoor,0.2321212245374079,2.4528900965110946e-10,2,0.6217858812529219,0.5909943714821764,0.8022598870056498
8138,136,Watsonia,1.0,4.4219085498269886e-05,2,0.7048054919908466,0.6419294990723562,0.5107913669064749
8139,136,Sale,1.0,0.030791028415733394,2,0.7506849315068493,0.6722846441947565,0.32
8140,137,Hobart,1.0,0.09449452439800891,2,0.6820710312366282,0.613126079447323,0.38666666666666666
8141,137,Melbourne,0.020413722192199012,1.2501162937984908e-07,2,0.659379407616361,0.6308539944903582,0.7282608695652174
8142,137,MountGambier,0.057911803242233766,1.5894849391058397e-09,2,0.5776677172444845,0.547486033519553,0.8588957055214724
8143,137,Ballarat,0.611822956826803,0.0005206717302505896,2,0.654421768707483,0.5919117647058824,0.5704697986577181
8144,137,Launceston,1.0,0.005100984161399338,2,0.662431941923775,0.5938069216757741,0.5214285714285715
8145,137,MelbourneAirport,0.4689272803397929,2.001077882440555e-06,2,0.6856751824817519,0.6188747731397459,0.6403508771929824
8146,137,Dartmoor,0.03420726617435927,0.0005482664547698429,2,0.5435294117647059,0.4753199268738574,0.8242424242424242
8147,137,Watsonia,1.0,0.0003337300867928151,2,0.6278643446379468,0.5553505535055351,0.6641221374045801
