,J,seuil,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
406,204.0,1.0,9.008596937256232e-91,7.247651650778517e-278,0.6841080927527652,0.6382250486066104,0.5989549578742709,0.7035486806187443
407,204.0,0.0,9.008596937256232e-91,7.247651650778517e-278,0.6841080927527652,0.7895333765392093,0.7806221646143876,0.06005459508644222
408,205.0,1.0,7.758650929293034e-71,1.8959023352106063e-255,0.6814978111711325,0.6864097363083165,0.6446797290170784,0.598284358459573
409,205.0,0.0,7.758650929293034e-71,1.8959023352106063e-255,0.6814978111711325,0.7910851926977688,0.7790353332522008,0.055484577477641905
410,206.0,1.0,3.106076135459869e-89,1.2081730780102464e-258,0.6815158844898852,0.6463293348758854,0.6086868276841891,0.6721371261852662
411,206.0,0.0,3.106076135459869e-89,1.2081730780102464e-258,0.6815158844898852,0.7879904199395157,0.7811650091333469,0.053792851932895694
412,207.0,1.0,1.5892000680388826e-75,2.7801926985565857e-245,0.6747975879959796,0.6552116222170333,0.6146755461707138,0.6506924198250729
413,207.0,0.0,1.5892000680388826e-75,2.7801926985565857e-245,0.6747975879959796,0.7894031532674796,0.7789734427028344,0.0564868804664723
414,208.0,1.0,4.5058469565151395e-86,9.927911713011581e-259,0.6778655145517417,0.6535470640786161,0.6145537237066515,0.6609582801967572
415,208.0,0.0,4.5058469565151395e-86,9.927911713011581e-259,0.6778655145517417,0.788292861203606,0.779826199951271,0.05975587538713791
416,209.0,1.0,2.979233732592551e-106,1.674344642883524e-240,0.6773797906701978,0.6578792550817544,0.6181685397817178,0.6401384083044983
417,209.0,0.0,2.979233732592551e-106,1.674344642883524e-240,0.6773797906701978,0.7894267050756685,0.7814744187933623,0.0661081770169368
418,210.0,1.0,1.2133751739806747e-79,1.4523309823771946e-258,0.6766444458213112,0.6985082492196684,0.653573310632778,0.5810614322064703
419,210.0,0.0,1.2133751739806747e-79,1.4523309823771946e-258,0.6766444458213112,0.788894969394787,0.7790344156633832,0.058524173027989825
420,211.0,1.0,2.01184782364501e-63,1.9307994161506497e-253,0.6772307306743389,0.6555839727195226,0.6142729560769667,0.6576691592194054
421,211.0,0.0,2.01184782364501e-63,1.9307994161506497e-253,0.6772307306743389,0.7900276052449966,0.7777867987334578,0.05471457231442641
422,212.0,1.0,7.054271610361999e-78,8.596182870413932e-246,0.679505610212789,0.648999756038058,0.6049196991258385,0.670078596234692
423,212.0,0.0,7.054271610361999e-78,8.596182870413932e-246,0.679505610212789,0.7886069773115394,0.7798332994511079,0.05538292816669713
424,213.0,1.0,2.5483427436508836e-80,2.7526683282018754e-235,0.6760516551061414,0.6663885893340387,0.6255798811752259,0.6221653255303584
425,213.0,0.0,2.5483427436508836e-80,2.7526683282018754e-235,0.6760516551061414,0.7869249394673123,0.7803776348986734,0.053035844915874174
426,214.0,1.0,1.177619969089156e-89,2.1402329589996939e-243,0.6770160388209588,0.646409233399829,0.6114888246549689,0.656106940120857
427,214.0,0.0,1.177619969089156e-89,2.1402329589996939e-243,0.6770160388209588,0.7871900826446281,0.7815006310304116,0.053836293719099065
428,215.0,1.0,1.4527566450318888e-75,2.3140746352953524e-253,0.6788606472563462,0.6770788804071247,0.6350201522615315,0.617372182517867
429,215.0,0.0,1.4527566450318888e-75,2.3140746352953524e-253,0.6788606472563462,0.7893740458015267,0.7801978585677645,0.05259299981674913
430,216.0,1.0,9.388139422003506e-67,3.272900340683804e-246,0.6735899987241563,0.6795281195972744,0.636700158646219,0.6082342177493139
431,216.0,0.0,9.388139422003506e-67,3.272900340683804e-246,0.6735899987241563,0.7891792942133632,0.7793190416141236,0.049771271729185725
432,217.0,1.0,1.6752158921077704e-83,1.4164636047932074e-253,0.678460065777579,0.6827738354242492,0.6384856248220894,0.610054844606947
433,217.0,0.0,1.6752158921077704e-83,1.4164636047932074e-253,0.678460065777579,0.7890547162522112,0.7806107925663861,0.0546617915904936
434,218.0,1.0,7.103219879044463e-73,6.08269455098979e-270,0.6815858619314971,0.684024632296809,0.6410308606790978,0.6174422865518505
435,218.0,0.0,7.103219879044463e-73,6.08269455098979e-270,0.6815858619314971,0.7884879637640593,0.7796596368373911,0.05368266764382558
436,219.0,1.0,2.5416197370539915e-68,1.2686572248773697e-264,0.6817292595574358,0.688144750254842,0.6477471967380224,0.6001103143960287
437,219.0,0.0,2.5416197370539915e-68,1.2686572248773697e-264,0.6817292595574358,0.7890825688073394,0.7803465851172273,0.047619047619047616
438,220.0,1.0,1.2646090253568293e-61,1.9666617537616292e-228,0.6730965493207978,0.6492328722405843,0.6035580218704096,0.6601727623598603
439,220.0,0.0,1.2646090253568293e-61,1.9666617537616292e-228,0.6730965493207978,0.7891520789978373,0.7791741472172352,0.048152913067450835
440,221.0,1.0,2.788358425857176e-70,1.4848782315533877e-255,0.6772533125380585,0.694324258132985,0.6506122448979592,0.5874447717231223
441,221.0,0.0,2.788358425857176e-70,1.4848782315533877e-255,0.6772533125380585,0.7902159271807012,0.7803265306122449,0.050073637702503684
442,222.0,1.0,2.3776186552963493e-68,4.12286027496441e-235,0.6749360163467117,0.6733610907012817,0.6292909914690396,0.6155261221486387
443,222.0,0.0,2.3776186552963493e-68,4.12286027496441e-235,0.6749360163467117,0.7903808474161156,0.779868566063921,0.0504047093451067
444,223.0,1.0,3.6795086363062706e-80,1.7147043827286307e-235,0.6734152620798639,0.6592709660973745,0.6172356131979282,0.6394195444526084
445,223.0,0.0,3.6795086363062706e-80,1.7147043827286307e-235,0.6734152620798639,0.7892735151669641,0.7807822504996126,0.053453343130051435
446,224.0,1.0,5.411587672243653e-53,1.4729471254969651e-224,0.6718269683097974,0.6592025102385949,0.6156886715566422,0.6335472043996334
447,224.0,0.0,5.411587672243653e-53,1.4729471254969651e-224,0.6718269683097974,0.7874854825892948,0.7786063569682151,0.04216315307057745
448,225.0,1.0,1.3823039447359096e-69,1.0734308733071641e-244,0.6775223829504528,0.6292340026118185,0.5928419849820438,0.6925769018235403
449,225.0,0.0,1.3823039447359096e-69,1.0734308733071641e-244,0.6775223829504528,0.7895649689846556,0.780484818805093,0.04936452385338
450,226.0,1.0,1.0157853199817404e-57,5.427225959918003e-233,0.6726388423020717,0.6566374032928961,0.6148720464393753,0.6426858513189448
451,226.0,0.0,1.0157853199817404e-57,5.427225959918003e-233,0.6726388423020717,0.7889357875049823,0.779535606246423,0.0448256779192031
452,227.0,1.0,2.323391989995728e-60,3.6075092708330864e-255,0.677538483878083,0.6462363061690005,0.6049670635407717,0.6784132841328413
453,227.0,0.0,2.323391989995728e-60,3.6075092708330864e-255,0.677538483878083,0.7888158096621422,0.779755329160018,0.0448339483394834
454,228.0,1.0,2.749203388763073e-54,2.1877769010448127e-233,0.675129709557524,0.6646678400392944,0.620988867059594,0.6312292358803987
455,228.0,0.0,2.749203388763073e-54,2.1877769010448127e-233,0.675129709557524,0.7873091563996562,0.7800834970530451,0.036729420450350686
456,229.0,1.0,9.455035277839517e-43,2.732544926259434e-227,0.6698687055907425,0.6619046644425797,0.6138354482194024,0.6403395460417051
457,229.0,0.0,9.455035277839517e-43,2.732544926259434e-227,0.6698687055907425,0.7876031028060337,0.7786737617683176,0.035430891308359476
458,230.0,1.0,4.437932747978927e-58,2.34280031006165e-222,0.6724339399044672,0.6079590188239384,0.5672160647826264,0.7213114754098361
459,230.0,0.0,4.437932747978927e-58,2.34280031006165e-222,0.6724339399044672,0.7878549299086921,0.7792728313770398,0.04420703628660895
460,231.0,1.0,1.9191985463136893e-52,1.0813348395459716e-222,0.669345177118479,0.6509745403256304,0.6104819917419566,0.6426470588235295
461,231.0,0.0,1.9191985463136893e-52,1.0813348395459716e-222,0.669345177118479,0.786561870790364,0.7791586607252361,0.037316176470588235
462,232.0,1.0,2.2083874038547496e-62,2.5548154515168676e-237,0.6733166607592524,0.6367618014551631,0.5934673161147722,0.6861878453038674
463,232.0,0.0,2.2083874038547496e-62,2.5548154515168676e-237,0.6733166607592524,0.7870263300621156,0.7801154271212803,0.04033149171270718
464,233.0,1.0,2.7552384166138474e-53,2.2348158307539934e-219,0.6662300660401477,0.6593443765632048,0.6173684857927755,0.6274256144890039
465,233.0,0.0,2.7552384166138474e-53,2.2348158307539934e-219,0.6662300660401477,0.7878449300914346,0.7798187707573087,0.037146553317316575
466,234.0,1.0,1.33783435121468e-49,4.389377756392459e-214,0.6677313356119475,0.6776304990151018,0.6267388895728179,0.6046210720887246
467,234.0,0.0,1.33783435121468e-49,4.389377756392459e-214,0.6677313356119475,0.7871388706500329,0.7791046001066929,0.03789279112754159
468,235.0,1.0,5.1188135311135275e-51,4.049012260499045e-197,0.6626960304277446,0.622973194860638,0.5770288576002627,0.6845699520118125
469,235.0,0.0,5.1188135311135275e-51,4.049012260499045e-197,0.6626960304277446,0.7881141989245105,0.7791962563113173,0.03580657069029162
470,236.0,1.0,1.1426561697675728e-46,1.538471440111272e-205,0.6656297763806793,0.6175221129969011,0.572607125266787,0.6992800443049658
471,236.0,0.0,1.1426561697675728e-46,1.538471440111272e-205,0.6656297763806793,0.7854167094218811,0.7792234444262026,0.0319364962156175
472,237.0,1.0,8.290162857707792e-40,1.6483314413220901e-196,0.6606547037000734,0.6655764597324038,0.6150754593175853,0.6126474926253688
473,237.0,0.0,8.290162857707792e-40,1.6483314413220901e-196,0.6606547037000734,0.787686471523043,0.7778871391076115,0.03392330383480826
474,238.0,1.0,9.567774294451554e-35,6.774581658664159e-222,0.6671256220324948,0.6751495779034505,0.6293488505511617,0.6050018389113645
475,238.0,0.0,9.567774294451554e-35,6.774581658664159e-222,0.6671256220324948,0.7863494795508564,0.7777322460353235,0.02776756160353071
476,239.0,1.0,4.421032889643066e-39,2.205972410011544e-193,0.6598750535361964,0.6530608056803957,0.6018469115534578,0.6356589147286822
477,239.0,0.0,4.421032889643066e-39,2.205972410011544e-193,0.6598750535361964,0.7870467278212153,0.7786989534167864,0.028423772609819122
478,240.0,1.0,1.0061947532115104e-46,3.61323212191911e-202,0.6652047475336798,0.6695203543642922,0.619131793143139,0.6097876269621422
479,240.0,0.0,1.0061947532115104e-46,3.61323212191911e-202,0.6652047475336798,0.787926126144644,0.7788374578640138,0.033056325023084025
480,241.0,1.0,3.5911026111570726e-32,2.726739986294786e-207,0.6617278905666722,0.6308328532631059,0.5836145173236771,0.6812396236856668
481,241.0,0.0,3.5911026111570726e-32,2.726739986294786e-207,0.6617278905666722,0.7869619784379887,0.7769730886346803,0.02877697841726619
482,242.0,1.0,4.034812795962022e-33,5.4972687253401934e-210,0.6653021141552597,0.6215239898730008,0.576609583401943,0.6960856720827179
483,242.0,0.0,4.034812795962022e-33,5.4972687253401934e-210,0.6653021141552597,0.7868493094292243,0.7777869257368681,0.025295420974889217
484,243.0,1.0,2.8284141915095248e-33,3.77730812294244e-221,0.6685502212201256,0.6324873409904903,0.5867605285908362,0.6866580549916959
485,243.0,0.0,2.8284141915095248e-33,3.77730812294244e-221,0.6685502212201256,0.7867111275781153,0.7775719402247746,0.02601956080457649
486,244.0,1.0,2.061412655800022e-31,2.5640957007305626e-218,0.6654002060919597,0.6592320664692333,0.6120023033892728,0.6367820324005891
487,244.0,0.0,2.061412655800022e-31,2.5640957007305626e-218,0.6654002060919597,0.7855071569595261,0.7772293517604475,0.024300441826215022
488,245.0,1.0,8.303604926412115e-29,8.216390197629935e-215,0.6661901241765154,0.6743134352902483,0.6261716822890971,0.6056208670095518
489,245.0,0.0,8.303604926412115e-29,8.216390197629935e-215,0.6661901241765154,0.784996299950666,0.776928136819602,0.0213078618662748
490,246.0,1.0,8.210724225395955e-39,2.248393941341236e-211,0.6607202963656966,0.6716849492683529,0.6206626877958428,0.6140964298859035
491,246.0,0.0,8.210724225395955e-39,2.248393941341236e-211,0.6607202963656966,0.7873489884541769,0.7775262399670714,0.027603974972396025
492,247.0,1.0,3.8496069525770403e-41,1.54321633801577e-188,0.6604415007407582,0.6369577093146703,0.5871366728509586,0.6594055750415359
493,247.0,0.0,3.8496069525770403e-41,1.54321633801577e-188,0.6604415007407582,0.7854647027901751,0.778066378066378,0.028244415728262875
494,248.0,1.0,3.525005565464218e-31,2.5604172624090026e-201,0.662075206396892,0.6544912526819607,0.6052316705862937,0.6362294779560966
495,248.0,0.0,3.525005565464218e-31,2.5604172624090026e-201,0.662075206396892,0.7855566100016504,0.7766225192886909,0.026563364692861097
496,249.0,1.0,4.584473259430335e-38,2.7854783144987847e-191,0.6592479956753905,0.6740209483514783,0.6247987782226442,0.5890486725663717
497,249.0,0.0,4.584473259430335e-38,2.7854783144987847e-191,0.6592479956753905,0.7838811206852072,0.7778511577991497,0.022308259587020648
498,250.0,1.0,8.68161808704799e-45,6.871504414407726e-214,0.6658559975844625,0.6005221393265847,0.5599306587419515,0.728479262672811
499,250.0,0.0,8.68161808704799e-45,6.871504414407726e-214,0.6658559975844625,0.7854688419032289,0.7778603268945022,0.02894009216589862
500,251.0,1.0,1.8057039221845481e-31,1.8233507981776673e-216,0.6671315419867012,0.6044605295718881,0.5678874865957271,0.7164891663606316
501,251.0,0.0,1.8057039221845481e-31,1.8233507981776673e-216,0.6671315419867012,0.7846964447743958,0.7761280211168853,0.02405435181784796
502,252.0,1.0,1.651140156144511e-30,7.088372489427276e-205,0.6629695823338837,0.6702316188592153,0.6253297065611606,0.5986456808199122
503,252.0,0.0,1.651140156144511e-30,7.088372489427276e-205,0.6629695823338837,0.7835270359380152,0.7756758984503792,0.02232796486090776
504,253.0,1.0,4.378239281634619e-37,1.8944509982285496e-195,0.659648545232942,0.6652736503219415,0.6167244510483738,0.6084160235207644
505,253.0,0.0,4.378239281634619e-37,1.8944509982285496e-195,0.659648545232942,0.7830093280501899,0.7771586594023444,0.020948180815876516
506,254.0,1.0,2.1140859588722738e-19,1.3685028905008225e-180,0.6533056163630242,0.6622051801475908,0.6118897019306296,0.6053067993366501
507,254.0,0.0,2.1140859588722738e-19,1.3685028905008225e-180,0.6533056163630242,0.7838332265332699,0.7754764562404398,0.01824212271973466
508,255.0,1.0,3.7229272648549765e-29,4.138035052334498e-191,0.658275567069657,0.6506113835267829,0.603467538378781,0.630939226519337
509,255.0,0.0,3.7229272648549765e-29,4.138035052334498e-191,0.658275567069657,0.7842881675046035,0.7760582612653618,0.021915285451197055
510,256.0,1.0,7.974308603956331e-26,2.085501071614001e-182,0.657845383655349,0.6483938402947386,0.5962414107128073,0.6370997423629002
511,256.0,0.0,7.974308603956331e-26,2.085501071614001e-182,0.657845383655349,0.7825785486608436,0.7757264674227999,0.019322782480677217
512,257.0,1.0,1.1981344093445112e-37,8.639534245473504e-194,0.6627211867340641,0.635674959639028,0.5902222958148777,0.6583747927031509
513,257.0,0.0,1.1981344093445112e-37,8.639534245473504e-194,0.6627211867340641,0.7829200645775551,0.7771660388293248,0.02119034457342915
514,258.0,1.0,2.184385838304439e-24,3.6783464243522336e-177,0.651135993534022,0.6282904940135239,0.5784119106699752,0.6655026649512957
515,258.0,0.0,2.184385838304439e-24,3.6783464243522336e-177,0.651135993534022,0.7829669761574888,0.7752688172043011,0.020400661643080315
516,259.0,1.0,4.46115830691344e-33,2.3734217006152003e-172,0.6536424673934359,0.6436218584656085,0.5913938492063492,0.6370315944158707
517,259.0,0.0,4.46115830691344e-33,2.3734217006152003e-172,0.6536424673934359,0.7841331845238095,0.7760416666666666,0.023328434974283614
518,260.0,1.0,1.2381397446695036e-37,1.4949341819905625e-203,0.6593541315745519,0.6588588277895608,0.6097500413838769,0.6295886367828814
519,260.0,0.0,1.2381397446695036e-37,1.4949341819905625e-203,0.6593541315745519,0.7841705033366095,0.777065055454395,0.025087622209924366
520,261.0,1.0,3.586596342180184e-26,2.138093994803088e-197,0.6604172696487696,0.6477787334583778,0.5947772020725388,0.6534543433969253
521,261.0,0.0,3.586596342180184e-26,2.138093994803088e-197,0.6604172696487696,0.7855003678794599,0.7766632124352332,0.020929801815150955
522,262.0,1.0,1.6031429195276437e-24,2.747058821307094e-187,0.6579303803030537,0.6382802210907281,0.5886842541894807,0.6562326356732728
523,262.0,0.0,1.6031429195276437e-24,2.747058821307094e-187,0.6579303803030537,0.7835965612717902,0.7767131242740999,0.01796629005371365
524,263.0,1.0,1.0401080335291074e-24,2.59130627504763e-180,0.6545426233095132,0.6185328505773361,0.5695078429745207,0.6850481125092525
525,263.0,0.0,1.0401080335291074e-24,2.59130627504763e-180,0.6545426233095132,0.7825004409125333,0.7767034608681218,0.015914137675795706
526,264.0,1.0,4.9808787024461744e-23,8.614371829985767e-181,0.6514757482622233,0.6542180173451181,0.60093779824889,0.6273349361938229
527,264.0,0.0,4.9808787024461744e-23,8.614371829985767e-181,0.6514757482622233,0.7834453711772272,0.775841321216648,0.019604216756056964
528,265.0,1.0,1.910468177144418e-21,5.9627219611130135e-179,0.651813126989085,0.6711200016583404,0.6172215082293437,0.5935424354243543
529,265.0,0.0,1.910468177144418e-21,5.9627219611130135e-179,0.651813126989085,0.7838456914243072,0.7756311927366195,0.01734317343173432
530,266.0,1.0,1.4458219964787647e-24,1.7405087658723294e-163,0.6489725009744661,0.6317435658433017,0.5819213720535233,0.6470154753131908
531,266.0,0.0,1.4458219964787647e-24,1.7405087658723294e-163,0.6489725009744661,0.7831495002848118,0.7755913666680475,0.019528371407516582
532,267.0,1.0,5.059933426136525e-28,6.382567752810824e-198,0.6548674084024209,0.6598328355732537,0.6135468082458833,0.6178756476683938
533,267.0,0.0,5.059933426136525e-28,6.382567752810824e-198,0.6548674084024209,0.7830595652895305,0.7770956904060724,0.016654330125832718
534,268.0,1.0,9.451486643430543e-33,2.982282631479772e-163,0.6487196458175986,0.6320917381639902,0.5782541858822552,0.65439672801636
535,268.0,0.0,9.451486643430543e-33,2.982282631479772e-163,0.6487196458175986,0.7838149448449218,0.7780132120154556,0.01914854062093326
536,269.0,1.0,4.533987790381569e-22,8.472237440258814e-169,0.6510656659767676,0.657358506258577,0.6045409181636726,0.6102735901730877
537,269.0,0.0,4.533987790381569e-22,8.472237440258814e-169,0.6510656659767676,0.7847964403044039,0.7769876912840985,0.017308766052484645
538,270.0,1.0,1.1276148077499588e-29,3.7090455700601324e-173,0.6495128183985837,0.6836467260171395,0.6298776936517181,0.5639545708434184
539,270.0,0.0,1.1276148077499588e-29,3.7090455700601324e-173,0.6495128183985837,0.7856622847158665,0.7770613195773359,0.024017873766523926
540,271.0,1.0,1.8591428269612202e-38,1.0444494178446714e-171,0.6500663832554551,0.6743801480988435,0.6179798652134121,0.5867014341590613
541,271.0,0.0,1.8591428269612202e-38,1.0444494178446714e-171,0.6500663832554551,0.785069473333888,0.7785173475330727,0.0214192587073943
542,272.0,1.0,4.1083759262160114e-23,8.190800055196083e-159,0.6478338753805543,0.6480929275717685,0.5907655224004654,0.6270682282952221
543,272.0,0.0,4.1083759262160114e-23,8.190800055196083e-159,0.6478338753805543,0.7837854686379835,0.7769096500706508,0.018033091652723553
544,273.0,1.0,1.846603437809404e-21,5.135051926440862e-164,0.6490307716739132,0.6806583934783738,0.6227880701171388,0.5694650817236255
545,273.0,0.0,1.846603437809404e-21,5.135051926440862e-164,0.6490307716739132,0.7845059452723402,0.7766885436570574,0.017273402674591383
546,274.0,1.0,2.0634129229841706e-27,6.210150450246486e-180,0.6509159483812916,0.6865570770558449,0.6310667498440424,0.5679910464465585
547,274.0,0.0,2.0634129229841706e-27,6.210150450246486e-180,0.6509159483812916,0.7847822244403547,0.7778332293616136,0.019772430516694646
548,275.0,1.0,4.730197842359903e-20,8.4677807898545e-170,0.6489278743729368,0.5945323890856071,0.5454886278430392,0.7185157421289355
549,275.0,0.0,4.730197842359903e-20,8.4677807898545e-170,0.6489278743729368,0.7851072693188919,0.7777638923602432,0.017616191904047975
550,276.0,1.0,1.9075036592568447e-22,4.558496388209332e-159,0.6461767737460273,0.6686329480672426,0.610013340003335,0.591411963247703
551,276.0,0.0,1.9075036592568447e-22,4.558496388209332e-159,0.6461767737460273,0.7851507540307032,0.7784308821077205,0.01518844927807988
552,277.0,1.0,3.872524997419894e-36,1.3649379393712935e-184,0.65507181616555,0.6787888898156643,0.6227532424204513,0.589834958739685
553,277.0,0.0,3.872524997419894e-36,1.3649379393712935e-184,0.65507181616555,0.7860851613979482,0.7792651903749114,0.02138034508627157
554,278.0,1.0,2.558905942979305e-26,3.966572572889834e-172,0.6526123288879817,0.6458255139914092,0.5923099378622961,0.6374718679669917
555,278.0,0.0,2.558905942979305e-26,3.966572572889834e-172,0.6526123288879817,0.7865528170482505,0.7782643146086159,0.019879969992498126
556,279.0,1.0,1.1892510155473044e-29,3.091608289477498e-168,0.6508439770516413,0.627936289675719,0.5771666666666667,0.6616710378418883
557,279.0,0.0,1.1892510155473044e-29,3.091608289477498e-168,0.6508439770516413,0.7859412273300207,0.778125,0.023604346197077557
558,280.0,1.0,1.0858062349344724e-23,2.1328472808317905e-165,0.6470626645207926,0.6337292210968971,0.5819801815305188,0.650243536905208
559,280.0,0.0,1.0858062349344724e-23,2.1328472808317905e-165,0.6470626645207926,0.7857522040990518,0.7781663752185861,0.018733608092918696
560,281.0,1.0,1.1106681691699916e-29,5.601067037881152e-170,0.6522823780515686,0.6463904091738337,0.5934033858727379,0.6338293463929177
561,281.0,0.0,1.1106681691699916e-29,5.601067037881152e-170,0.6522823780515686,0.7860099035704978,0.779459594696022,0.021472970427575816
562,282.0,1.0,3.7396264004698394e-24,2.386226919048324e-184,0.6526171257031218,0.6503257737125674,0.6013448607108549,0.6322056322056322
563,282.0,0.0,3.7396264004698394e-24,2.386226919048324e-184,0.6526171257031218,0.786607776803241,0.7795180219688427,0.018522018522018523
564,283.0,1.0,1.0729270708240583e-25,2.7751838284303966e-167,0.6493975994749889,0.6272206663043932,0.5770179325335452,0.6618813751416698
565,283.0,0.0,1.0729270708240583e-25,2.7751838284303966e-167,0.6493975994749889,0.7874012456631694,0.7793754963842328,0.018889308651303362
566,284.0,1.0,4.39443395224402e-35,4.6964085957616835e-163,0.6492666770739461,0.6543302806005101,0.5984192698532179,0.6183018867924528
567,284.0,0.0,4.39443395224402e-35,4.6964085957616835e-163,0.6492666770739461,0.7874691590348346,0.779575962865387,0.023962264150943397
568,285.0,1.0,3.38320832060566e-35,2.1187147709893054e-155,0.6460136167385915,0.6715907665286664,0.6174465771755948,0.574014708655478
569,285.0,0.0,3.38320832060566e-35,2.1187147709893054e-155,0.6460136167385915,0.786705975829047,0.7794923263496842,0.023760135772204413
570,286.0,1.0,3.3045483038189366e-44,1.0786600960049511e-147,0.6445960894563283,0.6352220968618111,0.5820901759224437,0.6337340345604808
571,286.0,0.0,3.3045483038189366e-44,1.0786600960049511e-147,0.6445960894563283,0.787514103046258,0.77965818394551,0.02498121712997746
572,287.0,1.0,6.20953685554094e-39,1.8948107183883965e-151,0.6445460693495478,0.617545105245573,0.5639408620113598,0.6701708278580815
573,287.0,0.0,6.20953685554094e-39,1.8948107183883965e-151,0.6445460693495478,0.7857918476445038,0.7791095890410958,0.024779425567861835
574,288.0,1.0,1.1697720691132642e-37,6.968004786531924e-159,0.6431256367681983,0.6842143783196019,0.6241478817280749,0.5638658628485306
575,288.0,0.0,1.1697720691132642e-37,6.968004786531924e-159,0.6431256367681983,0.7875245702814604,0.7790974865124838,0.027505651846269782
576,289.0,1.0,1.572455094169531e-31,3.1363021925231615e-144,0.6435399700244447,0.6197593188030875,0.5666945957268538,0.6589191232048375
577,289.0,0.0,1.572455094169531e-31,3.1363021925231615e-144,0.6435399700244447,0.7881942626127211,0.7790532048596565,0.02399848828420257
578,290.0,1.0,2.9600874701961024e-42,1.6938322726707147e-132,0.6352879469053553,0.6305726475120285,0.5732494758909853,0.6352830188679245
579,290.0,0.0,2.9600874701961024e-42,1.6938322726707147e-132,0.6352879469053553,0.7864338200610069,0.779706498951782,0.025094339622641508
580,291.0,1.0,3.091110331688839e-43,2.273948847668101e-152,0.6467831155659485,0.6170027579408773,0.5627700180361562,0.6737000753579503
581,291.0,0.0,3.091110331688839e-43,2.273948847668101e-152,0.6467831155659485,0.7858873124233177,0.7794555597500105,0.024491333835719668
582,292.0,1.0,2.414406396425736e-51,1.7073585546665228e-155,0.6453442374448857,0.6609337640001678,0.6040521833969545,0.6003391746749576
583,292.0,0.0,2.414406396425736e-51,1.7073585546665228e-155,0.6453442374448857,0.7868513779940434,0.779562901128403,0.03241002449594875
584,293.0,1.0,6.633294622792412e-33,1.318907438807056e-145,0.6424277630712243,0.658706040155929,0.5990862603738788,0.5996624789049315
585,293.0,0.0,6.633294622792412e-33,1.318907438807056e-145,0.6424277630712243,0.7856708722806723,0.7769301701735267,0.027564222763922744
586,294.0,1.0,6.829513059665225e-38,6.139550691771692e-157,0.647223985989235,0.6353755458058031,0.5814625565421344,0.6437535118936131
587,294.0,0.0,6.829513059665225e-38,6.139550691771692e-157,0.647223985989235,0.7844525188217925,0.7780616518679846,0.0232253230942124
588,295.0,1.0,1.3179524287199307e-32,5.11949735181888e-159,0.6453125552005445,0.65032669456418,0.592918869032637,0.6247884145194659
589,295.0,0.0,1.3179524287199307e-32,5.11949735181888e-159,0.6453125552005445,0.7857449999475611,0.7776659115697626,0.025578333646793305
590,296.0,1.0,1.5261644298643246e-34,1.960527434337172e-163,0.6489265908753578,0.651252691843059,0.595151056767091,0.6249764550762855
591,296.0,0.0,1.5261644298643246e-34,1.960527434337172e-163,0.6489265908753578,0.785471926046536,0.7779318458758772,0.02542851761160294
592,297.0,1.0,5.402713369640722e-29,5.161386059820058e-173,0.6465812187702173,0.6845320072750976,0.6287636669470142,0.5678779890792695
593,297.0,0.0,5.402713369640722e-29,5.161386059820058e-173,0.6465812187702173,0.7849220450172941,0.7776282590412111,0.020335153455093204
594,298.0,1.0,7.962875675852591e-30,9.031381082592715e-173,0.6537463132166367,0.6443558649993164,0.5902991039501914,0.6427093132643462
595,298.0,0.0,7.962875675852591e-30,9.031381082592715e-173,0.6537463132166367,0.7846152228100252,0.7774178621008793,0.020884289746001882
596,299.0,1.0,2.2841853670002754e-29,9.195518038257874e-162,0.6454882527690826,0.6518597214625321,0.6001178104093912,0.6138371874412484
597,299.0,0.0,2.2841853670002754e-29,9.195518038257874e-162,0.6454882527690826,0.7836601169689065,0.7770858753734169,0.02143260011280316
598,300.0,1.0,4.854609795524133e-46,9.462597771663447e-169,0.6504024842033664,0.6637415530776749,0.6070452730253478,0.6067542213883678
599,300.0,0.0,4.854609795524133e-46,9.462597771663447e-169,0.6504024842033664,0.7843052767647893,0.7777123880785237,0.031144465290806753
600,301.0,1.0,1.4035419839697902e-41,3.155835586666315e-168,0.6530210871285369,0.6555183243873489,0.5969917230368472,0.6255390961935121
601,301.0,0.0,1.4035419839697902e-41,3.155835586666315e-168,0.6530210871285369,0.7842249556202141,0.7778244611570942,0.02531408213013313
602,302.0,1.0,3.457252633878925e-36,2.7358384537762334e-175,0.6511902206506228,0.656969161512895,0.6012620950778292,0.6242709313264346
603,302.0,0.0,3.457252633878925e-36,2.7358384537762334e-175,0.6511902206506228,0.7852560057217384,0.7773664282709297,0.02746942615239887
604,303.0,1.0,1.250564512715675e-41,1.3430439761280278e-177,0.6545652627904381,0.633934873529071,0.5802958155998483,0.6658490566037736
605,303.0,0.0,1.250564512715675e-41,1.3430439761280278e-177,0.6545652627904381,0.7870800543598495,0.7780118831907631,0.03
606,304.0,1.0,2.005145624232247e-39,1.5164403136082972e-178,0.6534414729102122,0.6232287449392713,0.5650908784211193,0.6939313984168866
607,304.0,0.0,2.005145624232247e-39,1.5164403136082972e-178,0.6534414729102122,0.7854356443994602,0.777843377050563,0.02581982661138334
608,305.0,1.0,1.1405452350486039e-29,4.6040502530651204e-166,0.6471156922560999,0.6670499013785902,0.6033668044890727,0.6118953510257858
